,payment_type,payment_installments,customer_city,price,product_category_name
697,credit_card,2,rio de janeiro,60.0,moveis_decoracao
698,credit_card,3,belo horizonte,53.9,ferramentas_jardim
701,credit_card,1,sao paulo,59.9,esporte_lazer
702,boleto,1,sao paulo,22.9,utilidades_domesticas
703,boleto,1,porto alegre,45.0,pet_shop
704,credit_card,7,salvador,59.9,desconocida
705,credit_card,1,rio de janeiro,19.9,moveis_decoracao
706,voucher,1,sao paulo,93.0,cama_mesa_banho
708,boleto,1,brasilia,42.9,cool_stuff
709,credit_card,4,sao paulo,229.9,moveis_decoracao
710,credit_card,10,rio de janeiro,135.9,pet_shop
711,boleto,1,curitiba,8.99,perfumaria
712,boleto,1,rio de janeiro,29.99,telefonia
713,credit_card,8,brasilia,49.95,cama_mesa_banho
715,credit_card,2,sao paulo,91.5,brinquedos
716,credit_card,5,sao paulo,878.0,relogios_presentes
717,credit_card,6,guarulhos,179.9,cama_mesa_banho
719,boleto,1,sao paulo,34.49,esporte_lazer
720,voucher,1,sao paulo,59.9,cama_mesa_banho
723,credit_card,1,sao paulo,110.0,beleza_saude
724,credit_card,1,sao paulo,39.9,moveis_decoracao
725,credit_card,1,sao paulo,20.99,moveis_decoracao
726,credit_card,2,sao paulo,20.0,eletrodomesticos
727,boleto,1,sao paulo,61.6,esporte_lazer
728,credit_card,3,guarulhos,189.9,ferramentas_jardim
752,credit_card,10,porto alegre,345.5,casa_construcao
753,credit_card,1,sao paulo,235.0,utilidades_domesticas
754,credit_card,1,sao paulo,69.9,brinquedos
755,credit_card,8,sao paulo,149.9,cama_mesa_banho
756,boleto,1,sao paulo,58.99,beleza_saude
757,credit_card,1,belo horizonte,84.9,informatica_acessorios
758,credit_card,1,sao paulo,45.97,construcao_ferramentas_construcao
759,credit_card,1,salvador,66.7,eletrodomesticos
760,credit_card,5,sao paulo,414.62,beleza_saude
761,credit_card,1,rio de janeiro,29.99,esporte_lazer
762,boleto,1,sao paulo,29.5,cool_stuff
763,boleto,1,sao paulo,797.0,relogios_presentes
764,boleto,1,sao paulo,27.9,automotivo
765,credit_card,1,belo horizonte,54.9,cama_mesa_banho
766,credit_card,6,rio de janeiro,169.0,papelaria
767,credit_card,3,sao paulo,179.9,esporte_lazer
768,credit_card,10,campinas,199.9,construcao_ferramentas_construcao
770,credit_card,1,rio de janeiro,179.99,brinquedos
771,credit_card,3,rio de janeiro,20.9,beleza_saude
772,credit_card,1,sao paulo,29.45,livros_tecnicos
773,boleto,1,salvador,350.0,cool_stuff
774,credit_card,3,curitiba,65.0,livros_tecnicos
775,boleto,1,brasilia,159.9,relogios_presentes
776,boleto,1,porto alegre,29.99,esporte_lazer
777,credit_card,1,rio de janeiro,124.9,moveis_decoracao
778,credit_card,1,sao paulo,35.0,instrumentos_musicais
779,boleto,1,brasilia,49.99,moveis_decoracao
783,credit_card,1,sao paulo,29.0,beleza_saude
784,credit_card,1,sao paulo,14.0,esporte_lazer
785,credit_card,1,sao paulo,65.5,informatica_acessorios
786,credit_card,8,sao paulo,329.9,perfumaria
787,boleto,1,sao paulo,69.99,brinquedos
788,credit_card,1,sao paulo,61.0,livros_importados
789,credit_card,4,sao paulo,399.0,utilidades_domesticas
790,boleto,1,guarulhos,19.9,eletrodomesticos
791,credit_card,8,salvador,73.9,beleza_saude
792,credit_card,6,campinas,117.99,cama_mesa_banho
793,credit_card,6,salvador,49.0,telefonia
794,credit_card,1,rio de janeiro,36.9,informatica_acessorios
795,credit_card,4,belo horizonte,86.5,utilidades_domesticas
796,credit_card,1,sao paulo,24.9,moveis_sala
797,credit_card,3,salvador,129.99,relogios_presentes
798,credit_card,2,sao paulo,49.77,desconocida
799,credit_card,8,sao paulo,115.99,cama_mesa_banho
801,credit_card,1,sao paulo,61.4,informatica_acessorios
803,boleto,1,salvador,49.9,ferramentas_jardim
804,credit_card,10,sao paulo,79.9,cama_mesa_banho
805,credit_card,3,campinas,180.0,pet_shop
806,credit_card,1,sao paulo,59.0,esporte_lazer
807,credit_card,1,sao paulo,175.91,informatica_acessorios
808,credit_card,1,sao paulo,37.0,fraldas_higiene
809,credit_card,3,curitiba,59.99,brinquedos
810,credit_card,3,sao paulo,84.9,fashion_calcados
811,credit_card,3,sao paulo,270.0,pet_shop
812,credit_card,1,belo horizonte,154.89,informatica_acessorios
813,credit_card,8,porto alegre,89.9,moveis_decoracao
814,credit_card,3,brasilia,299.0,moveis_cozinha_area_de_servico_jantar_e_jardim
815,credit_card,10,guarulhos,66.89,relogios_presentes
817,credit_card,2,guarulhos,118.0,relogios_presentes
818,voucher,1,brasilia,69.9,beleza_saude
820,credit_card,3,rio de janeiro,69.9,bebes
821,voucher,1,curitiba,69.0,papelaria
824,credit_card,1,sao paulo,89.98,moveis_escritorio
825,boleto,1,sao paulo,149.0,audio
826,credit_card,1,porto alegre,23.99,beleza_saude
827,credit_card,4,rio de janeiro,75.99,brinquedos
828,credit_card,2,sao paulo,180.0,informatica_acessorios
829,credit_card,8,brasilia,127.99,cama_mesa_banho
830,credit_card,8,brasilia,89.99,ferramentas_jardim
833,credit_card,1,sao paulo,169.9,cama_mesa_banho
834,credit_card,2,sao paulo,89.9,brinquedos
835,boleto,1,rio de janeiro,19.9,eletronicos
836,credit_card,7,sao paulo,319.99,brinquedos
837,credit_card,4,rio de janeiro,27.9,bebes
838,credit_card,3,rio de janeiro,394.65,beleza_saude
839,boleto,1,belo horizonte,59.99,esporte_lazer
840,credit_card,10,salvador,619.0,relogios_presentes
841,credit_card,10,rio de janeiro,69.9,moveis_decoracao
843,credit_card,3,sao paulo,1099.0,ferramentas_jardim
844,credit_card,8,sao paulo,296.9,cama_mesa_banho
845,credit_card,1,sao paulo,33.0,utilidades_domesticas
846,boleto,1,porto alegre,36.49,esporte_lazer
847,credit_card,5,curitiba,39.99,moveis_decoracao
848,credit_card,7,belo horizonte,121.0,relogios_presentes
849,voucher,1,brasilia,139.99,cool_stuff
851,credit_card,3,rio de janeiro,110.32,beleza_saude
852,credit_card,1,sao paulo,25.0,livros_interesse_geral
853,boleto,1,sao paulo,29.99,moveis_decoracao
854,boleto,1,sao paulo,150.0,beleza_saude
855,credit_card,1,campinas,219.9,moveis_decoracao
856,credit_card,1,belo horizonte,54.0,alimentos_bebidas
857,credit_card,1,sao paulo,25.9,esporte_lazer
858,credit_card,2,belo horizonte,37.0,utilidades_domesticas
859,credit_card,2,rio de janeiro,299.99,brinquedos
860,credit_card,1,sao paulo,107.0,esporte_lazer
861,credit_card,2,rio de janeiro,137.0,relogios_presentes
862,boleto,1,sao paulo,36.49,bebidas
863,credit_card,10,porto alegre,99.9,cama_mesa_banho
866,credit_card,1,sao paulo,32.9,informatica_acessorios
867,credit_card,1,curitiba,23.99,telefonia
868,credit_card,2,sao paulo,119.9,brinquedos
869,credit_card,3,sao paulo,149.99,bebes
870,credit_card,1,belo horizonte,24.99,telefonia
871,credit_card,2,sao paulo,39.9,utilidades_domesticas
874,boleto,1,sao paulo,24.5,consoles_games
875,boleto,1,sao paulo,43.0,esporte_lazer
876,credit_card,2,sao paulo,83.49,informatica_acessorios
877,credit_card,3,sao paulo,99.0,relogios_presentes
878,credit_card,1,rio de janeiro,46.22,cama_mesa_banho
879,credit_card,1,belo horizonte,62.78,esporte_lazer
880,voucher,1,sao paulo,99.9,brinquedos
884,credit_card,2,belo horizonte,23.99,beleza_saude
885,credit_card,2,rio de janeiro,157.99,relogios_presentes
887,credit_card,10,sao paulo,1189.9,moveis_escritorio
888,credit_card,7,rio de janeiro,59.9,cama_mesa_banho
889,credit_card,10,salvador,141.0,esporte_lazer
890,credit_card,2,porto alegre,40.0,moveis_decoracao
891,credit_card,2,rio de janeiro,155.9,esporte_lazer
892,credit_card,10,sao paulo,29.99,fashion_roupa_feminina
896,credit_card,3,salvador,99.9,cool_stuff
897,credit_card,3,salvador,149.0,informatica_acessorios
898,credit_card,10,sao paulo,809.1,informatica_acessorios
899,credit_card,8,sao paulo,399.9,moveis_escritorio
900,credit_card,7,curitiba,159.99,esporte_lazer
901,credit_card,2,sao paulo,14.0,automotivo
902,credit_card,1,porto alegre,29.9,eletrodomesticos
903,credit_card,1,sao paulo,138.0,esporte_lazer
905,credit_card,2,porto alegre,89.9,malas_acessorios
906,credit_card,6,brasilia,99.0,brinquedos
907,credit_card,1,porto alegre,15.99,telefonia
908,credit_card,1,sao paulo,49.89,cama_mesa_banho
909,credit_card,1,rio de janeiro,149.9,informatica_acessorios
910,voucher,1,sao paulo,29.99,moveis_decoracao
911,credit_card,10,sao paulo,129.9,moveis_cozinha_area_de_servico_jantar_e_jardim
912,credit_card,1,sao paulo,49.0,papelaria
913,credit_card,1,salvador,23.8,esporte_lazer
914,credit_card,1,sao paulo,49.0,cama_mesa_banho
915,credit_card,2,sao paulo,89.9,telefonia
916,credit_card,2,sao paulo,38.0,beleza_saude
917,credit_card,5,rio de janeiro,105.9,cama_mesa_banho
919,credit_card,10,salvador,149.0,cama_mesa_banho
920,credit_card,3,belo horizonte,115.0,automotivo
921,credit_card,5,brasilia,90.0,beleza_saude
922,credit_card,1,sao paulo,28.99,telefonia
923,boleto,1,sao paulo,39.9,consoles_games
924,credit_card,5,rio de janeiro,170.0,relogios_presentes
925,credit_card,1,belo horizonte,34.99,cool_stuff
926,credit_card,10,guarulhos,321.0,automotivo
928,credit_card,1,brasilia,103.8,eletroportateis
929,boleto,1,sao paulo,159.9,cool_stuff
930,credit_card,1,brasilia,54.9,telefonia
931,credit_card,3,sao paulo,155.0,relogios_presentes
932,credit_card,4,sao paulo,68.9,cama_mesa_banho
933,credit_card,1,curitiba,45.9,esporte_lazer
934,boleto,1,campinas,19.87,papelaria
935,credit_card,1,rio de janeiro,49.9,ferramentas_jardim
936,credit_card,1,sao paulo,24.75,moveis_decoracao
937,boleto,1,sao paulo,159.99,automotivo
938,credit_card,4,sao paulo,34.9,utilidades_domesticas
939,credit_card,1,belo horizonte,12.9,eletronicos
941,credit_card,7,belo horizonte,119.9,esporte_lazer
942,credit_card,1,campinas,49.99,papelaria
944,credit_card,3,curitiba,49.0,relogios_presentes
945,credit_card,6,rio de janeiro,52.11,cama_mesa_banho
946,voucher,1,campinas,69.9,cama_mesa_banho
965,credit_card,10,sao paulo,850.0,esporte_lazer
966,boleto,1,rio de janeiro,89.9,esporte_lazer
967,credit_card,1,guarulhos,56.99,cama_mesa_banho
968,credit_card,3,campinas,31.0,moveis_decoracao
969,credit_card,1,sao paulo,43.9,moveis_sala
970,credit_card,3,sao paulo,56.99,cama_mesa_banho
971,credit_card,1,rio de janeiro,89.9,malas_acessorios
972,credit_card,1,sao paulo,16.9,eletroportateis
973,credit_card,5,curitiba,180.0,beleza_saude
974,credit_card,2,salvador,98.0,telefonia
975,boleto,1,sao paulo,86.9,cama_mesa_banho
976,credit_card,1,rio de janeiro,25.9,eletronicos
977,credit_card,2,rio de janeiro,282.0,informatica_acessorios
978,credit_card,1,rio de janeiro,118.9,relogios_presentes
979,credit_card,1,salvador,284.0,beleza_saude
980,credit_card,5,brasilia,101.9,brinquedos
981,credit_card,10,belo horizonte,519.0,relogios_presentes
982,boleto,1,curitiba,117.0,cama_mesa_banho
983,credit_card,2,sao paulo,270.0,bebes
984,credit_card,1,sao paulo,39.0,utilidades_domesticas
985,credit_card,2,curitiba,138.0,cama_mesa_banho
986,credit_card,1,sao paulo,12.0,beleza_saude
987,credit_card,8,brasilia,260.0,relogios_presentes
989,credit_card,1,rio de janeiro,129.0,informatica_acessorios
990,credit_card,10,belo horizonte,99.9,construcao_ferramentas_jardim
994,credit_card,4,sao paulo,69.9,beleza_saude
995,credit_card,10,rio de janeiro,415.0,beleza_saude
996,credit_card,1,sao paulo,54.99,moveis_sala
997,debit_card,1,sao paulo,22.95,esporte_lazer
998,credit_card,3,sao paulo,79.9,cama_mesa_banho
999,credit_card,8,salvador,199.0,relogios_presentes
1000,boleto,1,sao paulo,47.65,beleza_saude
1001,boleto,1,sao paulo,59.9,esporte_lazer
1002,boleto,1,campinas,44.99,telefonia
1003,boleto,1,sao paulo,59.9,ferramentas_jardim
1004,credit_card,1,belo horizonte,16.9,instrumentos_musicais
1005,credit_card,2,sao paulo,140.0,informatica_acessorios
1006,credit_card,1,guarulhos,63.9,utilidades_domesticas
1008,credit_card,2,sao paulo,41.0,beleza_saude
1009,credit_card,8,rio de janeiro,389.9,cool_stuff
1010,boleto,1,sao paulo,87.9,fashion_bolsas_e_acessorios
1012,credit_card,4,sao paulo,88.78,beleza_saude
1013,boleto,1,guarulhos,139.99,moveis_escritorio
1014,credit_card,4,belo horizonte,99.49,bebes
1015,credit_card,1,brasilia,32.5,informatica_acessorios
1016,boleto,1,sao paulo,52.5,eletronicos
1017,credit_card,2,rio de janeiro,158.0,relogios_presentes
1018,credit_card,3,sao paulo,57.0,beleza_saude
1019,credit_card,4,brasilia,173.9,relogios_presentes
1020,credit_card,2,brasilia,58.99,beleza_saude
1021,voucher,1,sao paulo,163.0,relogios_presentes
1022,credit_card,3,sao paulo,132.0,utilidades_domesticas
1023,credit_card,2,sao paulo,79.99,perfumaria
1024,credit_card,10,sao paulo,195.0,informatica_acessorios
1025,credit_card,10,belo horizonte,99.49,bebes
1026,boleto,1,rio de janeiro,18.5,sinalizacao_e_seguranca
1027,credit_card,5,belo horizonte,90.0,automotivo
1028,credit_card,1,brasilia,99.0,informatica_acessorios
1029,credit_card,1,brasilia,74.99,esporte_lazer
1030,credit_card,1,sao paulo,14.9,moveis_decoracao
1033,credit_card,1,sao paulo,79.9,moveis_decoracao
1034,credit_card,7,salvador,386.75,casa_construcao
1035,boleto,1,sao paulo,26.0,eletrodomesticos
1036,credit_card,1,sao paulo,56.99,cama_mesa_banho
1037,credit_card,1,sao paulo,53.9,ferramentas_jardim
1038,credit_card,3,belo horizonte,59.9,moveis_decoracao
1039,debit_card,1,rio de janeiro,117.7,telefonia
1040,credit_card,4,brasilia,89.9,perfumaria
1042,credit_card,3,rio de janeiro,59.0,cool_stuff
1043,debit_card,1,guarulhos,49.9,fashion_bolsas_e_acessorios
1044,credit_card,1,rio de janeiro,84.99,brinquedos
1045,credit_card,10,salvador,109.99,informatica_acessorios
1046,credit_card,1,brasilia,20.3,fashion_bolsas_e_acessorios
1047,credit_card,1,sao paulo,135.0,cama_mesa_banho
1048,credit_card,1,sao paulo,43.99,bebes
1049,credit_card,1,sao paulo,39.99,esporte_lazer
1050,credit_card,8,rio de janeiro,599.0,beleza_saude
1051,credit_card,1,sao paulo,98.0,informatica_acessorios
1052,boleto,1,salvador,99.99,artes
1053,credit_card,5,brasilia,239.99,automotivo
1054,credit_card,5,guarulhos,503.34,beleza_saude
1055,credit_card,3,brasilia,104.0,beleza_saude
1056,credit_card,1,curitiba,27.9,alimentos
1057,boleto,1,rio de janeiro,103.97,moveis_sala
1058,credit_card,6,rio de janeiro,106.5,cama_mesa_banho
1061,credit_card,5,sao paulo,79.99,cama_mesa_banho
1062,credit_card,3,rio de janeiro,189.0,relogios_presentes
1063,credit_card,2,salvador,93.0,alimentos
1064,credit_card,1,porto alegre,59.9,ferramentas_jardim
1065,boleto,1,sao paulo,28.99,telefonia
1066,credit_card,2,sao paulo,21.99,informatica_acessorios
1067,boleto,1,sao paulo,49.0,telefonia
1068,credit_card,1,rio de janeiro,28.99,esporte_lazer
1071,credit_card,5,belo horizonte,95.2,casa_construcao
1072,boleto,1,curitiba,149.99,informatica_acessorios
1073,boleto,1,brasilia,149.9,informatica_acessorios
1074,credit_card,1,sao paulo,29.99,fashion_bolsas_e_acessorios
1075,credit_card,10,rio de janeiro,459.9,beleza_saude
1076,credit_card,1,campinas,27.9,cama_mesa_banho
1077,credit_card,7,brasilia,349.9,beleza_saude
1078,credit_card,2,sao paulo,18.9,utilidades_domesticas
1079,credit_card,1,sao paulo,59.9,utilidades_domesticas
1081,credit_card,1,sao paulo,19.9,papelaria
1082,credit_card,8,brasilia,69.9,cama_mesa_banho
1083,credit_card,8,porto alegre,64.9,bebes
1084,credit_card,1,rio de janeiro,29.9,pet_shop
1085,credit_card,1,sao paulo,49.0,utilidades_domesticas
1086,credit_card,3,sao paulo,24.9,beleza_saude
1087,credit_card,3,sao paulo,47.97,construcao_ferramentas_construcao
1088,credit_card,1,brasilia,14.49,beleza_saude
1089,credit_card,1,rio de janeiro,89.9,perfumaria
1090,credit_card,1,rio de janeiro,46.0,esporte_lazer
1091,boleto,1,brasilia,72.0,casa_construcao
1092,credit_card,2,porto alegre,159.0,moveis_decoracao
1093,credit_card,1,sao paulo,98.9,relogios_presentes
1094,credit_card,1,belo horizonte,58.5,automotivo
1095,boleto,1,rio de janeiro,156.99,cool_stuff
1097,credit_card,4,rio de janeiro,93.9,informatica_acessorios
1099,credit_card,4,rio de janeiro,89.0,relogios_presentes
1100,voucher,1,sao paulo,20.0,bebes
1101,credit_card,1,sao paulo,39.0,esporte_lazer
1102,credit_card,6,sao paulo,65.99,brinquedos
1103,credit_card,3,porto alegre,117.0,relogios_presentes
1104,credit_card,4,sao paulo,59.9,esporte_lazer
1106,credit_card,1,sao paulo,19.33,esporte_lazer
1107,credit_card,3,guarulhos,219.99,cool_stuff
1108,credit_card,5,rio de janeiro,40.99,utilidades_domesticas
1109,boleto,1,sao paulo,49.9,telefonia
1110,credit_card,1,sao paulo,199.99,brinquedos
1111,credit_card,3,belo horizonte,109.95,esporte_lazer
1112,credit_card,3,sao paulo,64.0,perfumaria
1113,credit_card,2,sao paulo,139.9,informatica_acessorios
1114,credit_card,4,salvador,79.0,relogios_presentes
1115,boleto,1,sao paulo,122.9,desconocida
1116,credit_card,3,salvador,37.5,moveis_decoracao
1118,credit_card,1,belo horizonte,59.9,automotivo
1119,credit_card,3,sao paulo,55.0,relogios_presentes
1120,credit_card,2,sao paulo,74.8,cama_mesa_banho
1121,credit_card,4,belo horizonte,379.9,brinquedos
1122,credit_card,1,rio de janeiro,79.0,consoles_games
1123,voucher,1,rio de janeiro,56.99,perfumaria
1125,boleto,1,sao paulo,53.9,ferramentas_jardim
1129,voucher,1,sao paulo,74.9,instrumentos_musicais
1133,credit_card,3,sao paulo,249.0,relogios_presentes
1134,boleto,1,guarulhos,42.9,beleza_saude
1135,boleto,1,sao paulo,252.0,utilidades_domesticas
1136,credit_card,3,sao paulo,22.0,informatica_acessorios
1137,credit_card,1,brasilia,37.89,informatica_acessorios
1138,boleto,1,sao paulo,99.9,brinquedos
1139,boleto,1,sao paulo,189.9,moveis_decoracao
1140,voucher,1,sao paulo,18.9,fashion_bolsas_e_acessorios
1141,credit_card,2,curitiba,113.57,cama_mesa_banho
1142,credit_card,1,sao paulo,48.9,bebes
1143,credit_card,7,guarulhos,149.0,perfumaria
1144,credit_card,10,rio de janeiro,149.94,moveis_escritorio
1148,credit_card,3,porto alegre,55.0,ferramentas_jardim
1149,credit_card,5,rio de janeiro,618.9,moveis_sala
1150,boleto,1,sao paulo,28.0,esporte_lazer
1151,credit_card,3,brasilia,22.49,desconocida
1152,credit_card,2,sao paulo,12.99,cool_stuff
1153,boleto,1,sao paulo,145.0,informatica_acessorios
1154,credit_card,1,sao paulo,49.99,esporte_lazer
1155,credit_card,2,rio de janeiro,59.9,beleza_saude
1156,voucher,1,sao paulo,89.9,cama_mesa_banho
1160,credit_card,9,sao paulo,84.9,instrumentos_musicais
1161,credit_card,1,curitiba,34.99,instrumentos_musicais
1162,credit_card,6,sao paulo,89.9,papelaria
1163,debit_card,1,rio de janeiro,72.0,esporte_lazer
1164,debit_card,1,sao paulo,999.99,cama_mesa_banho
1165,credit_card,4,salvador,199.0,pet_shop
1166,credit_card,8,sao paulo,179.9,beleza_saude
1167,boleto,1,sao paulo,239.9,beleza_saude
1168,credit_card,2,sao paulo,18.0,ferramentas_jardim
1169,credit_card,2,sao paulo,99.9,pet_shop
1170,credit_card,2,sao paulo,113.0,esporte_lazer
1171,credit_card,1,rio de janeiro,37.5,moveis_decoracao
1172,credit_card,2,rio de janeiro,129.0,informatica_acessorios
1173,credit_card,12,sao paulo,38.9,moveis_decoracao
1176,credit_card,2,sao paulo,59.9,pet_shop
1177,boleto,1,sao paulo,70.0,brinquedos
1178,credit_card,10,salvador,109.9,fashion_bolsas_e_acessorios
1179,credit_card,8,sao paulo,227.9,relogios_presentes
1180,credit_card,6,rio de janeiro,467.0,beleza_saude
1181,credit_card,2,rio de janeiro,74.9,cama_mesa_banho
1182,credit_card,10,curitiba,149.0,brinquedos
1183,boleto,1,sao paulo,15.9,desconocida
1184,credit_card,4,belo horizonte,419.9,moveis_escritorio
1185,credit_card,1,sao paulo,29.49,bebidas
1186,credit_card,1,sao paulo,79.99,cama_mesa_banho
1187,debit_card,1,sao paulo,69.99,cama_mesa_banho
1189,credit_card,4,belo horizonte,69.0,instrumentos_musicais
1190,credit_card,1,sao paulo,45.0,bebidas
1191,boleto,1,sao paulo,19.49,beleza_saude
1192,credit_card,1,sao paulo,59.9,livros_interesse_geral
1193,credit_card,1,sao paulo,60.0,alimentos_bebidas
1194,credit_card,1,sao paulo,27.49,esporte_lazer
1195,credit_card,1,brasilia,59.0,fashion_bolsas_e_acessorios
